age,educational-num,fnlwgt,capital-gain,capital-loss,hours-per-week,education,marital-status,occupation,income,relationship,workclass,native-country,gender,race
38,14,436361,0,1977,20,12,2,9,1,5,2,38,0,4
38,10,184456,0,0,50,15,4,7,0,1,2,11,1,4
69,6,142297,0,0,17,0,2,0,0,5,1,38,0,4
60,13,54701,0,0,40,9,2,9,1,0,0,38,1,4
34,14,245211,0,0,40,12,2,6,1,0,2,30,1,4
50,13,98975,15024,0,40,9,2,0,1,0,2,38,1,4
31,9,463601,0,0,40,11,4,5,0,2,2,38,1,2
26,13,297991,0,1977,75,9,2,11,1,1,2,0,0,1
36,10,196554,15024,0,40,15,2,11,1,0,2,38,1,4
23,9,113511,0,0,40,11,4,2,0,4,2,38,1,4
17,7,152710,0,0,20,1,4,7,0,3,2,38,0,4
30,10,147171,0,0,40,15,2,7,0,5,2,37,0,1
54,9,52724,0,0,40,11,0,0,0,4,2,38,0,4
35,9,177482,0,0,40,11,2,6,0,0,2,38,1,0
58,4,219537,0,0,40,5,0,6,0,4,2,38,0,4
33,10,350106,0,0,34,15,4,7,0,1,2,38,1,4
30,9,197947,0,0,40,11,4,3,0,1,2,32,1,4
21,7,253583,0,0,45,1,4,5,0,3,2,38,1,4
26,9,58751,0,0,40,11,2,5,0,2,2,38,1,4
29,9,206889,0,0,40,11,4,5,0,1,2,38,1,4
45,8,151399,0,0,40,2,2,13,0,0,2,38,1,2
40,14,50563,0,0,55,12,2,3,1,0,1,38,1,2
31,9,63861,0,0,34,11,0,11,0,1,2,38,0,4
47,14,165517,0,0,40,12,2,9,1,5,2,38,0,4
45,9,32172,0,0,70,11,2,4,0,0,4,38,1,4
30,14,192644,0,0,50,12,2,3,1,0,2,38,1,4
52,13,230919,0,0,60,9,2,11,1,0,3,38,1,4
68,9,115772,0,0,40,11,2,10,0,0,2,33,1,4
66,13,51687,0,0,20,9,2,11,0,0,4,38,1,4
26,13,191803,0,0,40,9,4,11,0,1,2,38,1,4
43,10,170721,0,0,40,15,2,2,1,0,2,38,1,4
36,14,170842,0,0,35,12,2,3,0,0,2,38,1,4
20,10,205895,0,0,10,15,4,0,0,3,5,38,0,4
53,9,99185,0,0,80,11,2,2,0,0,3,11,1,4
30,13,149726,7688,0,40,9,2,12,1,0,2,38,1,4
38,14,372525,15024,0,45,12,2,3,1,0,2,38,1,4
21,10,165107,0,0,20,15,4,7,0,3,2,38,0,4
47,13,273767,0,0,50,9,4,9,0,1,1,38,0,4
61,9,227266,0,0,40,11,0,12,0,1,2,38,0,4
49,13,89334,0,0,40,9,2,9,0,0,0,38,1,4
44,14,199202,0,0,50,12,2,0,0,0,2,38,1,4
23,9,326587,0,0,40,11,4,0,0,1,2,38,1,4
49,10,144351,0,0,25,15,2,11,0,0,4,38,1,4
56,9,119254,0,0,40,11,0,0,0,1,0,38,0,4
62,14,193881,0,0,35,12,6,3,0,1,2,38,0,4
77,9,271000,0,0,40,11,6,3,1,1,2,38,0,4
34,6,123291,0,0,40,0,4,5,0,2,2,38,1,4
33,9,557359,0,0,40,11,2,5,0,0,1,38,1,2
25,11,197403,0,0,40,8,4,2,0,3,2,38,1,4
33,5,184245,0,0,50,6,2,13,0,0,2,3,1,4
21,9,92898,0,0,40,11,4,0,0,3,2,38,0,4
51,3,105788,0,0,40,4,5,7,0,4,2,33,0,2
45,13,212120,15024,0,40,9,2,9,1,0,2,38,1,4
35,13,351772,15024,0,45,9,2,3,1,0,2,38,1,4
33,10,309582,7298,0,50,15,2,13,1,0,2,38,1,2
28,9,244650,0,1602,25,11,4,6,0,3,2,38,0,2
58,13,290670,0,0,55,9,2,3,1,0,4,38,1,4
64,9,167877,0,0,60,11,2,9,1,0,4,38,1,4
37,9,454024,0,0,35,11,2,7,0,2,2,38,0,2
28,9,125531,0,0,30,11,4,7,0,1,2,38,0,4
22,10,220603,0,0,25,15,4,11,0,3,2,38,0,4
59,9,180645,0,0,40,11,0,0,0,1,2,38,0,4
35,6,98725,0,0,60,0,0,5,0,4,2,38,0,4
46,13,431515,0,0,40,9,4,5,0,1,2,38,1,4
31,13,122612,0,0,40,9,4,0,0,1,2,34,0,1
23,9,190290,0,0,40,11,4,1,0,3,0,38,1,4
76,15,174839,9386,0,25,14,2,9,1,0,2,38,1,4
46,13,83610,0,0,40,9,2,0,1,0,0,38,1,4
50,9,273534,0,0,30,11,2,5,0,0,2,38,1,4
26,12,383885,5013,0,50,7,2,2,0,0,2,38,1,4
19,9,188618,0,0,24,11,4,0,0,3,2,38,0,4
35,9,95653,0,0,56,11,0,2,0,1,2,38,1,4
61,7,204908,0,0,36,1,2,10,0,0,2,38,1,4
41,13,221172,0,0,40,9,4,3,0,3,2,38,1,4
31,13,97723,7688,0,40,9,2,9,1,0,2,38,1,4
32,9,200401,0,0,40,11,4,3,0,1,2,3,1,4
41,14,205153,0,0,50,12,2,3,1,0,5,38,1,4
38,9,170174,0,0,60,11,4,9,0,1,2,38,1,4
58,13,26947,0,0,40,9,6,9,0,4,0,38,0,0
62,5,125832,0,0,35,6,6,6,0,1,2,38,0,4
25,9,150361,0,0,40,11,0,7,0,4,4,38,0,4
34,14,113183,0,0,40,12,0,9,0,1,1,38,0,3
23,12,39551,0,0,12,7,4,11,0,3,2,38,0,4
36,9,199217,0,0,40,11,0,5,0,1,2,25,1,4
47,10,40690,0,0,40,15,0,2,0,1,1,38,1,4
46,4,315671,0,0,30,5,2,11,0,5,2,38,0,4
23,9,180339,0,0,40,11,5,7,0,4,2,38,0,4
28,13,119545,0,0,42,9,5,11,0,1,2,38,1,4
23,13,195508,0,0,45,9,2,11,0,0,2,38,1,4
31,10,364657,0,0,45,15,2,0,1,0,2,38,1,4
49,9,168598,0,0,40,11,2,0,1,5,0,38,0,2
33,10,178683,5013,0,40,15,2,6,0,0,2,38,1,4
27,10,123116,0,2057,49,15,2,2,0,0,2,38,1,4
33,3,251117,0,0,40,4,2,6,0,0,2,25,1,4
35,13,42893,5721,0,40,9,0,9,0,4,1,38,0,4
19,10,386492,0,0,16,15,4,5,0,3,2,38,1,4
31,9,249869,0,0,40,11,2,11,0,0,2,38,1,4
55,10,116219,0,0,40,15,0,7,0,1,2,38,0,2
33,9,168981,0,0,40,11,4,11,0,3,2,38,0,4
19,10,139091,0,0,35,15,4,7,0,3,5,38,1,2
25,7,219199,0,0,40,1,0,6,0,1,2,38,1,4
38,9,191455,0,0,10,11,2,7,0,5,2,38,0,4
39,13,325374,15024,0,40,9,2,3,1,0,2,38,1,4
43,9,149871,0,0,40,11,4,0,0,4,2,38,0,2
30,9,342730,0,0,35,11,4,9,0,1,2,38,1,4
41,5,252392,0,0,40,6,2,6,0,0,2,25,1,4
60,9,193864,0,0,40,11,0,2,0,1,2,38,0,4
38,13,139364,15024,0,35,9,2,2,1,0,3,38,1,4
20,9,253612,0,0,30,11,4,11,0,3,2,38,0,4
34,10,287168,0,0,40,15,0,0,0,4,2,38,1,4
17,6,364952,0,0,40,0,3,7,0,2,2,38,1,4
45,13,82797,0,0,45,9,2,3,1,0,2,38,1,4
31,14,100135,0,0,40,12,0,3,0,1,2,38,0,4
54,10,287831,0,0,55,15,2,0,1,5,1,38,0,2
41,9,140108,0,0,30,11,2,0,0,0,4,38,1,2
19,9,180917,0,0,40,11,4,7,0,4,2,38,0,4
51,9,29036,0,0,40,11,0,0,0,4,2,38,0,4
42,9,221581,0,0,40,11,3,2,0,1,4,38,0,4
63,4,382882,0,0,40,5,2,2,0,0,1,38,1,4
35,9,237091,0,0,20,11,2,8,0,2,2,3,0,4
19,10,134252,0,0,15,15,4,11,0,3,2,38,1,4
29,10,269354,0,0,40,15,4,0,0,1,2,38,1,4
58,9,226922,2907,0,43,11,5,7,0,1,2,38,0,4
37,13,191841,0,0,48,9,0,7,0,4,4,38,0,4
28,13,37805,0,0,40,9,2,11,1,0,2,38,1,4
52,3,590522,0,2002,45,4,2,2,0,0,2,38,1,4
51,8,202752,0,0,40,2,5,13,0,1,2,38,1,2
28,10,228075,0,0,40,15,2,0,0,0,2,38,1,4
43,10,163831,0,0,40,15,4,7,0,1,2,38,1,4
32,13,32326,0,0,40,9,2,2,1,5,2,38,0,4
40,10,179809,0,0,40,15,0,3,1,1,2,38,0,4
35,4,76878,0,0,40,5,2,0,0,0,2,21,1,4
44,10,210492,0,0,40,15,0,0,0,4,0,38,1,2
56,10,105582,0,0,45,15,2,7,1,0,2,38,1,4
44,10,160369,0,0,2,15,2,8,0,0,2,38,1,4
27,10,364986,0,0,38,15,4,7,0,1,2,38,1,4
52,13,76081,0,0,40,9,4,9,0,1,1,38,0,2
27,13,234135,0,0,40,9,4,0,0,1,5,38,0,4
35,12,187693,0,0,80,7,2,2,1,0,3,38,1,4
32,10,188362,0,0,40,15,4,2,0,1,2,38,1,4
34,10,235271,0,0,86,15,4,6,1,3,2,38,1,4
34,9,51854,0,0,40,11,4,6,0,1,2,38,1,4
31,10,103772,0,0,40,15,0,0,0,1,2,38,0,4
55,13,300670,0,0,40,9,3,3,1,1,0,38,1,2
45,9,175990,0,0,38,11,0,3,0,4,2,38,0,4
43,13,173590,0,0,40,9,2,11,1,0,2,38,1,4
38,13,156866,0,0,40,9,2,0,1,0,5,38,1,3
56,5,71388,0,0,40,6,5,7,0,4,2,38,0,2
40,12,228659,0,0,60,7,2,10,0,0,2,38,1,4
55,9,110844,0,0,40,11,2,3,0,5,4,38,0,4
52,15,149908,25236,0,44,14,0,9,1,4,2,38,0,4
19,9,273187,0,0,36,11,4,10,0,3,1,38,0,4
19,9,62419,0,0,35,11,2,2,0,0,2,38,1,4
48,9,182715,0,0,48,11,2,11,0,0,2,38,1,4
29,11,157103,0,1974,40,8,4,12,0,3,2,38,1,2
54,10,133963,0,0,20,15,6,11,0,4,2,38,0,4
26,10,151724,0,0,40,15,2,11,1,0,2,38,1,4
58,10,196502,0,0,60,15,2,11,1,0,2,38,1,4
37,15,199816,0,0,50,14,2,9,1,0,3,38,1,4
41,9,413365,0,0,40,11,2,13,0,0,2,38,1,2
65,10,195568,0,0,20,15,6,6,0,1,2,38,0,4
43,4,186245,0,0,40,5,2,5,0,0,2,38,1,2
33,13,279231,0,1977,40,9,2,11,1,0,2,38,1,4
55,9,171870,0,0,46,11,2,0,1,0,0,38,1,4
32,9,127651,0,0,46,11,2,11,1,0,2,38,1,4
56,9,289605,0,0,40,11,2,2,0,0,4,38,1,4
29,11,130856,0,0,40,8,4,2,0,3,2,38,1,4
34,9,49539,0,0,20,11,4,7,0,3,5,38,0,4
39,9,263081,0,0,50,11,4,3,0,1,4,38,1,2
56,9,205759,0,0,40,11,2,2,0,0,1,38,1,4
33,13,358655,0,0,10,9,4,0,0,3,2,38,0,4
51,1,186299,0,0,30,13,4,6,0,1,2,38,1,4
47,13,289517,0,0,50,9,2,2,1,0,2,38,1,4
22,9,105686,0,0,40,11,4,5,0,4,2,38,1,4
58,9,81132,0,0,80,11,2,5,1,0,1,29,1,1
25,9,68302,0,0,40,11,2,2,0,0,2,38,1,4
34,9,443546,0,0,40,11,2,2,1,0,2,38,1,4
35,9,99462,0,0,40,11,0,12,0,4,2,38,0,0
36,10,224541,0,0,40,15,2,2,1,0,2,38,1,4
41,9,118921,0,0,60,11,0,5,0,4,2,38,0,4
46,13,155489,0,0,50,9,2,9,1,0,2,38,1,4
38,13,248919,27828,0,35,9,0,9,1,1,4,38,1,4
47,13,139268,27828,0,38,9,4,12,1,1,2,38,1,4
43,1,245056,0,0,40,13,2,13,0,0,4,13,1,2
39,9,433592,0,0,45,11,2,13,1,0,2,38,1,2
29,13,336624,8614,0,40,9,4,9,1,1,2,38,1,4
47,13,177858,27828,0,60,9,3,3,1,1,2,38,0,4
37,10,207066,0,0,40,15,4,3,0,1,2,38,1,4
19,10,56750,0,0,30,15,4,3,0,1,2,38,0,4
67,5,110331,0,0,20,6,0,0,0,2,2,38,0,4
40,13,84801,7688,0,40,9,2,3,1,0,2,38,1,4
53,9,175897,0,0,40,11,2,2,0,0,1,38,1,4
31,9,369027,0,0,37,11,2,13,0,0,2,38,1,2
56,9,170411,4101,0,38,11,0,10,0,3,2,38,1,4
47,9,171751,0,0,40,11,0,11,0,1,2,38,0,4
37,9,61518,0,0,50,11,2,11,0,0,2,38,1,4
31,9,214235,0,1977,40,11,2,11,1,0,2,38,1,4
44,10,154993,0,0,55,15,5,2,0,4,2,38,0,4
33,10,160594,7298,0,40,15,2,3,1,0,2,38,1,4
22,10,258298,0,0,35,15,4,0,0,3,2,38,1,4
52,8,192666,0,0,40,2,5,6,0,4,2,38,1,2
33,13,156602,3325,0,43,9,4,11,0,3,2,38,1,4
31,11,122116,0,0,40,8,2,2,0,0,2,38,1,4
75,9,73433,0,2467,40,11,2,7,0,0,1,1,1,4
50,9,99185,0,0,40,11,4,0,0,1,2,38,1,4
36,9,203828,0,0,40,11,2,2,0,0,2,21,1,4
58,11,101480,0,0,40,8,6,0,0,1,1,38,0,4
20,5,134815,0,625,40,6,4,2,0,4,3,38,1,4
36,10,235195,0,0,32,15,5,9,0,4,5,38,0,4
26,12,93169,0,0,40,7,2,0,0,5,2,38,0,4
58,14,36091,0,0,40,12,4,3,0,1,1,38,0,0
57,9,124318,0,0,45,11,2,0,0,5,2,38,0,4
46,14,188861,0,1564,50,12,4,3,1,1,3,38,1,4
42,15,54651,0,0,40,14,2,9,1,0,4,4,1,4
34,10,169496,0,0,40,15,2,5,1,0,2,38,1,4
57,10,34366,0,0,50,15,2,13,0,0,2,38,1,4
35,13,213076,0,0,40,9,2,10,0,0,5,38,1,4
36,10,161132,0,0,56,15,4,10,0,1,1,38,1,4
46,13,479406,0,1672,40,9,2,11,0,0,2,38,1,4
39,9,115618,0,0,50,11,2,13,0,0,2,38,1,4
25,9,158033,0,0,65,11,4,6,0,1,3,38,1,4
43,10,108682,0,0,40,15,2,6,1,0,2,38,1,4
26,7,430195,0,0,40,1,5,7,0,4,2,38,1,2
46,14,138107,0,1902,60,12,2,3,1,0,1,38,1,4
27,9,215014,0,0,40,11,2,2,0,0,2,38,1,4
35,9,183279,0,0,40,11,2,2,0,0,2,38,1,4
68,9,119056,0,0,24,11,4,11,1,1,4,38,1,4
52,10,158583,0,0,36,15,0,12,0,1,2,38,0,4
26,11,242464,0,0,50,8,4,3,0,1,2,38,1,4
27,10,35204,0,0,46,15,2,2,0,0,2,38,1,4
52,14,233149,15024,0,40,12,2,11,1,0,2,38,1,4
54,4,182855,0,0,40,5,0,0,0,1,2,38,0,4
29,9,189346,0,0,40,11,4,13,0,4,2,38,1,4
39,10,82726,0,0,40,15,2,11,0,5,2,38,0,4
38,10,179481,0,0,45,15,2,3,1,0,2,38,1,4
19,9,167428,0,0,30,11,4,13,0,3,2,38,1,4
22,10,182117,0,0,40,15,4,2,0,3,2,38,1,4
58,10,162970,0,1977,60,15,2,11,1,0,2,38,1,4
39,12,421633,0,0,40,7,0,0,0,4,2,38,0,2
20,10,231931,0,0,40,15,4,9,0,3,5,38,1,4
26,10,132749,0,0,40,15,4,0,0,3,2,38,0,4
22,9,254351,0,0,45,11,4,7,0,1,2,38,1,4
31,11,152109,0,0,40,8,0,10,0,1,5,38,1,4
42,13,100479,0,0,40,9,2,11,1,0,2,38,1,4
53,9,222405,0,0,40,11,4,7,0,1,1,38,1,2
32,9,117028,0,0,40,11,2,2,0,0,2,38,1,4
33,9,91163,0,0,40,11,5,7,0,2,2,38,0,2
36,14,150104,0,0,40,12,2,9,1,5,2,38,0,4
39,9,114605,0,0,40,11,2,6,0,0,2,38,1,4
33,10,348152,0,0,40,15,4,0,0,1,2,38,1,4
33,9,174463,0,0,35,11,4,2,0,3,2,38,1,4
47,13,180243,0,0,40,9,4,11,0,2,2,38,0,4
31,11,238816,0,0,40,8,2,12,0,0,2,38,1,4
18,8,275848,0,0,16,2,4,11,0,2,2,38,0,4
51,9,114520,0,0,16,11,0,11,0,4,2,38,1,4
34,13,275880,0,0,38,9,5,3,0,4,5,38,0,2
39,10,188148,0,0,48,15,4,5,0,4,2,38,0,2
42,10,112494,7298,0,35,15,2,2,1,0,2,38,1,4
27,3,278736,0,0,40,4,2,2,0,0,2,25,1,4
33,15,252257,0,0,40,14,4,9,0,1,2,38,0,4
27,10,321456,0,0,40,15,2,10,0,0,2,38,1,4
45,13,200825,0,0,50,9,2,3,1,0,3,38,1,4
19,9,86143,0,0,20,11,4,11,0,3,2,29,1,1
40,9,353687,0,0,40,11,2,3,1,5,5,38,0,4
43,9,212847,0,0,40,11,0,13,0,1,1,38,1,4
60,9,154589,3103,0,35,11,2,2,1,0,2,38,1,4
42,10,183765,0,0,50,15,2,11,0,0,2,38,1,4
28,9,186672,0,0,40,11,4,0,0,1,2,22,1,2
50,10,249096,0,0,60,15,2,13,1,0,2,38,1,4
27,9,190784,3137,0,45,11,2,2,0,0,2,38,1,4
25,9,144516,0,0,40,11,4,13,0,1,2,38,1,4
53,9,124993,0,0,43,11,2,9,1,0,2,38,1,4
24,9,111376,0,0,40,11,4,5,0,1,2,38,1,4
40,2,300838,0,0,40,3,2,2,0,0,2,25,1,3
28,9,359049,0,1092,60,11,4,12,0,1,2,38,1,4
46,13,366089,0,0,60,9,2,11,1,0,4,38,1,4
19,10,110998,0,0,40,15,4,0,0,3,2,29,0,1
23,10,60409,0,0,40,15,4,12,0,1,2,38,0,4
55,9,129263,0,0,40,11,0,5,0,4,2,38,1,4
48,5,219967,0,0,40,6,2,2,0,0,2,38,1,4
45,9,171540,0,0,40,11,2,2,0,0,2,38,1,4
55,13,61708,0,0,40,9,2,3,1,0,1,38,1,4
36,11,294760,0,0,50,8,2,12,0,0,2,38,1,4
35,9,209280,0,0,31,11,0,7,0,4,2,38,0,4
31,9,208881,0,0,50,11,2,2,1,0,2,38,1,4
17,7,191535,0,0,7,1,4,0,0,3,2,38,1,4
31,12,143851,0,0,40,7,2,9,1,5,2,38,0,4
20,9,428299,0,0,40,11,4,11,0,3,4,38,1,4
32,6,199366,0,0,16,0,3,2,0,3,4,38,1,4
34,9,484911,0,0,40,11,4,2,0,1,1,38,1,0
37,9,390243,0,0,45,11,4,13,0,1,2,38,1,2
55,9,204502,0,0,35,11,2,11,0,0,4,38,1,4
32,11,114419,0,0,50,8,2,2,0,0,4,38,1,4
49,9,79436,0,0,48,11,2,5,0,0,2,38,1,4
54,9,141272,0,0,40,11,2,0,1,5,2,38,0,4
62,13,123749,0,0,40,9,2,3,1,0,1,38,1,4
18,9,101173,0,0,35,11,4,3,0,3,2,38,0,4
49,10,39518,0,0,40,15,2,12,1,0,2,38,1,4
26,5,250038,0,0,40,6,4,4,0,2,2,25,1,4
59,13,165695,0,0,20,9,2,9,1,0,3,38,1,4
48,9,225594,0,0,40,11,2,7,0,0,1,38,1,2
21,10,51979,0,0,11,15,4,7,0,3,5,38,0,4
31,10,177675,0,0,60,15,2,11,1,0,2,38,1,4
37,10,199739,0,0,40,15,0,2,0,3,2,38,1,4
38,9,27408,0,0,60,11,4,4,0,1,2,38,1,4
28,11,110169,0,0,3,8,0,0,0,1,2,38,0,4
39,9,179488,0,0,50,11,2,3,0,0,4,38,1,4
30,13,118551,0,0,35,9,4,11,1,1,2,38,0,4
71,13,157845,0,0,20,9,2,11,0,0,4,38,1,4
37,9,68899,0,0,60,11,2,13,1,0,4,38,1,4
53,9,58535,0,0,40,11,0,11,0,1,2,38,0,4
39,13,191503,0,1887,40,9,2,9,1,0,2,38,1,4
34,12,113364,0,0,35,7,2,7,0,0,2,38,1,4
34,9,204742,0,0,62,11,2,13,0,0,4,38,1,4
53,10,208122,0,0,60,15,2,13,1,0,2,38,1,3
46,14,174361,0,0,40,12,2,9,1,0,1,38,1,4
23,13,265077,1055,0,10,9,4,0,0,3,2,38,0,4
50,11,241648,0,0,20,8,0,7,0,1,2,38,0,4
30,9,94145,0,0,40,11,0,0,0,4,2,38,1,2
32,9,178449,0,0,50,11,4,2,0,1,2,38,1,4
23,13,236804,0,0,30,9,4,3,0,1,2,38,1,4
53,14,187830,7688,0,35,12,2,3,1,0,4,38,1,4
41,15,66208,0,0,45,14,0,9,0,4,2,38,0,4
42,13,219155,15024,0,50,9,2,11,1,0,2,38,1,4
38,9,99146,0,0,65,11,2,13,0,0,2,38,1,4
45,9,142889,0,0,44,11,0,2,0,4,2,38,1,4
56,10,136164,0,0,40,15,0,0,0,1,2,38,0,4
36,13,154410,0,0,40,9,2,9,1,0,2,38,1,4
65,9,113293,0,0,40,11,2,2,0,0,2,38,1,4
41,13,195096,0,0,50,9,2,3,1,0,2,38,1,4
42,4,172641,0,0,40,5,5,6,0,4,2,38,0,2
43,13,265072,0,2258,50,9,4,9,1,1,2,38,1,1
22,9,305874,0,0,60,11,2,2,0,0,2,38,1,4
51,13,312446,0,0,37,9,2,3,1,0,2,38,1,4
21,9,391312,0,0,30,11,4,7,0,1,2,38,0,2
32,10,234976,0,0,55,15,2,3,0,5,2,38,0,4
19,10,199495,0,0,40,15,4,5,0,3,2,38,1,4
53,9,98561,0,0,39,11,6,12,1,1,2,38,1,4
17,5,188996,0,0,30,6,4,11,0,1,2,38,0,4
46,14,171926,7430,0,50,12,0,3,1,4,5,38,1,4
45,13,310260,0,0,50,9,2,9,1,0,1,38,1,4
52,9,72257,0,0,40,11,0,5,0,1,2,38,1,4
37,12,86643,0,0,50,7,4,13,0,1,4,38,1,4
18,7,115815,0,0,20,1,4,7,0,3,2,38,1,4
53,13,227475,0,0,40,9,0,11,0,1,2,38,0,4
45,14,324550,7688,0,40,12,2,9,1,0,1,38,1,4
37,9,138105,0,0,40,11,5,2,0,4,2,38,0,4
19,7,146189,0,0,43,1,4,11,0,4,2,38,1,0
25,10,478836,0,0,40,15,4,3,0,1,2,38,1,4
57,14,513440,0,0,40,12,2,3,0,0,2,25,1,4
19,10,151806,0,0,40,15,4,7,0,1,2,38,0,4
54,9,263925,0,0,50,11,0,11,0,1,3,38,1,4
29,10,57617,0,0,34,15,4,7,0,1,2,38,0,4
32,9,208761,0,0,60,11,4,13,0,1,2,38,1,4
34,14,173854,27828,0,60,12,0,3,1,1,2,38,1,4
46,14,116906,0,2258,35,12,4,9,0,1,1,38,0,2
43,6,163769,0,0,40,0,5,7,0,4,2,38,0,4
32,15,72630,14084,0,55,14,4,9,1,1,0,38,1,4
67,5,24968,0,0,40,6,2,10,0,0,2,38,1,4
24,9,118514,0,0,40,11,4,2,0,3,2,38,1,4
42,13,99185,0,0,50,9,2,2,1,0,4,38,1,4
32,10,121769,0,0,40,15,2,2,0,0,2,38,1,4
59,4,160271,0,0,40,5,5,6,0,1,2,38,1,4
34,10,123429,0,0,60,15,2,0,0,0,2,38,1,4
24,9,744929,0,0,40,11,4,3,0,3,2,38,0,2
21,10,143604,0,0,12,15,4,0,0,3,2,38,0,4
36,10,284582,0,0,40,15,5,11,0,4,2,38,0,4
53,13,161482,0,0,50,9,0,9,1,1,2,38,0,4
24,10,107452,0,0,40,15,2,11,0,0,4,38,1,4
38,10,534775,0,0,50,15,4,12,0,4,5,38,0,2
51,10,183200,0,1902,40,15,2,3,0,0,2,38,1,4
42,10,169980,0,0,50,15,2,2,1,0,2,38,1,2
22,10,299047,0,0,30,15,4,0,0,3,2,38,0,4
53,10,92475,0,0,40,15,4,0,0,2,2,38,0,4
51,7,114758,0,0,48,1,2,6,1,0,2,38,1,4
65,15,55894,0,0,40,14,0,12,0,1,4,38,1,4
40,7,98466,0,0,50,1,2,2,0,0,2,38,1,4
39,11,170174,14344,0,40,8,4,0,1,3,2,38,1,4
24,9,511231,0,0,40,11,4,7,0,3,2,38,1,2
32,9,257849,0,0,40,11,2,13,0,0,1,38,1,4
40,13,208751,0,0,40,9,0,9,0,4,1,38,0,4
36,13,383566,15024,0,55,9,2,3,1,0,2,8,1,4
40,13,243664,0,0,40,9,2,9,0,5,5,38,0,2
41,13,176716,0,1902,40,9,2,9,1,0,2,38,1,4
38,9,366618,0,0,40,11,0,2,0,1,2,38,1,4
36,10,83748,0,0,70,15,2,3,0,2,3,34,0,1
64,9,278585,0,0,40,11,5,6,0,4,2,38,0,2
47,4,106942,0,0,38,5,5,7,0,1,2,38,0,4
22,10,372898,0,0,20,15,4,0,0,3,2,38,0,4
48,11,183610,0,0,40,8,0,12,0,1,2,38,0,4
45,7,106061,0,0,70,1,2,11,0,0,2,38,1,4
58,9,138130,0,0,40,11,4,12,0,3,5,38,0,2
48,11,43479,5013,0,40,8,2,5,0,0,2,38,1,4
49,9,118520,0,0,45,11,0,0,0,1,2,38,0,4
34,8,207284,0,0,40,2,2,2,0,0,0,38,1,4
43,13,598995,3103,0,40,9,2,9,1,5,5,38,0,2
50,9,141608,0,0,30,11,2,7,0,5,5,38,0,4
31,10,230912,0,0,55,15,4,0,0,1,2,38,0,4
31,9,309170,0,0,40,11,4,5,0,1,2,38,1,4
57,9,27459,0,0,40,11,3,13,0,1,2,38,1,4
33,10,266674,7298,0,56,15,2,2,1,0,4,38,1,4
52,7,93127,0,0,32,1,2,7,0,0,2,38,1,4
43,13,27444,99999,0,40,9,2,11,1,0,3,38,1,4
30,13,131415,0,0,60,9,4,8,0,1,2,38,0,4
54,9,105428,0,1741,40,11,0,2,0,1,2,38,1,4
36,13,139364,10520,0,40,9,3,3,1,1,2,20,1,4
43,9,236936,0,0,47,11,0,3,1,4,2,38,0,4
35,13,109204,0,0,40,9,2,13,0,0,2,38,1,4
56,9,456592,0,0,37,11,0,7,0,4,2,38,0,4
34,14,173201,0,0,50,12,4,9,0,3,4,4,1,4
51,9,111721,0,0,35,11,2,7,0,0,2,38,1,4
39,13,268258,7688,0,50,9,2,13,1,0,2,38,1,2
59,9,128258,0,0,38,11,0,0,0,4,2,38,0,4
46,7,525848,0,0,48,1,2,13,0,0,4,38,1,2
39,6,124090,0,0,40,0,2,13,0,0,2,38,1,4
67,10,249043,6767,0,40,15,2,11,0,0,2,38,1,4
38,10,119098,0,0,42,15,4,12,0,1,2,38,1,4
22,10,49414,0,0,40,15,4,0,0,3,1,38,0,0
30,13,197886,0,0,40,9,4,11,1,3,2,38,1,4
39,9,334291,0,0,40,11,2,3,0,0,6,38,1,4
43,13,83411,0,2415,40,9,2,11,1,0,4,38,1,4
47,13,209968,7298,0,40,9,2,9,1,0,1,38,1,4
20,8,223921,0,0,40,2,4,6,0,3,2,38,0,4
52,9,133403,0,0,40,11,2,13,1,0,1,38,1,4
50,11,75763,0,0,65,8,2,13,0,0,2,38,1,4
34,9,200401,0,0,25,11,5,13,0,3,2,3,1,4
45,11,55272,0,0,40,8,2,2,0,0,2,38,1,4
51,9,194970,0,0,40,11,2,3,1,0,1,38,1,4
38,9,143385,0,0,80,11,2,2,0,0,4,38,1,4
30,11,180317,0,0,40,8,0,6,0,1,2,38,1,4
19,9,255176,0,0,20,11,4,0,0,3,2,38,0,4
37,14,175120,0,0,45,12,4,9,0,1,1,38,1,4
38,9,66687,5178,0,50,11,2,3,1,0,3,31,1,4
27,11,115705,7298,0,50,8,2,0,1,0,0,38,1,4
32,12,111883,0,0,40,7,2,9,0,0,2,38,1,4
23,13,210474,0,0,40,9,4,9,0,3,2,38,0,4
26,9,123472,0,0,40,11,4,7,0,3,2,38,0,4
24,13,257621,0,0,40,9,4,3,0,1,2,38,0,4
35,10,341943,0,0,50,15,4,3,0,1,2,38,0,4
57,13,181242,0,0,40,9,2,3,1,0,2,38,1,4
40,13,187164,0,0,40,9,4,12,0,3,0,38,1,4
32,9,308365,0,0,38,11,4,2,0,2,2,38,1,2
53,11,263439,0,0,50,8,2,11,1,0,4,38,1,4
23,9,442359,8614,0,15,11,4,11,1,3,2,38,0,4
54,13,166368,0,0,25,9,4,3,0,1,4,38,1,4
21,10,116968,2597,0,40,15,4,0,0,3,2,38,1,4
26,7,57593,0,0,40,1,2,2,0,0,2,38,1,4
